year,avgR
1993,3.0
1993,3.5
1993,3.5
1993,5.0
1993,3.25
1993,1.5
1993,3.0
1993,3.8
1993,3.1011904761904763
1993,3.3333333333333335
1993,3.8333333333333335
1993,1.0
1993,3.5
1993,3.0
1993,2.675
1993,4.0
1993,3.262295081967213
1993,3.553763440860215
1993,2.53125
1993,4.0
1993,4.5
1993,2.5
1993,3.8153846153846156
1993,2.0
1993,2.1666666666666665
1994,3.3970588235294117
1994,2.5
1994,4.027027027027027
1994,2.5
1994,4.0
1994,3.5
1994,4.25
1994,3.880952380952381
1994,5.0
1994,2.0
1994,2.0
1994,4.0
1994,4.0
1994,2.5
1994,2.8285714285714287
1994,3.4
1994,4.0
1994,2.9464285714285716
1994,3.375
1994,3.9285714285714284
1994,4.018796992481203
1994,1.0
1994,4.0
1994,3.5
1994,4.035714285714286
1994,3.5
1994,3.5625
1994,3.233695652173913
1994,3.7580645161290325
1994,3.0
1994,2.0
1994,1.5
1994,3.3375
1994,3.0
1994,3.7857142857142856
1994,2.888888888888889
1994,3.0
1994,3.223684210526316
1994,3.25
1994,2.0
1994,2.3333333333333335
1994,4.0
1994,3.9285714285714284
1994,4.0
1994,3.5384615384615383
1994,3.855769230769231
1994,4.375
1994,2.0
1994,4.0
1994,3.0
1994,1.5
1994,3.8333333333333335
1994,3.75
1994,3.5
1994,2.9375
1994,2.6666666666666665
1994,3.0
1994,4.205882352941177
1994,2.25
1994,2.5
1994,3.25
1994,2.75
1994,2.3333333333333335
1994,4.0
1994,3.4
1994,5.0
1994,3.5
1994,3.5
1994,2.0
1994,1.25
1994,2.8636363636363638
1994,3.4285714285714284
1994,3.458715596330275
1994,2.5
1994,2.0
1994,4.5
1994,3.453488372093023
1994,3.7222222222222223
1994,3.5
1994,3.176470588235294
1994,2.5
1994,4.0
1994,4.293103448275862
1994,3.25
1994,3.3333333333333335
1994,3.6785714285714284
1994,2.588235294117647
1994,3.5
1994,4.125
1994,2.8
1994,3.892857142857143
1994,4.0
1994,3.0601503759398496
1994,2.125
1994,2.65625
1994,3.1666666666666665
1994,3.6
1994,3.5
1994,3.5294117647058822
1994,4.197068403908795
1994,1.0
1994,2.4166666666666665
1994,2.5
1994,4.5
1994,4.5
1994,2.375
1994,4.0
1994,3.0
1994,3.0952380952380953
1994,3.15625
1994,3.8181818181818183
1994,3.497191011235955
1994,2.25
1994,2.5
1994,4.0
1994,2.6666666666666665
1994,3.0
1994,2.0
1994,2.0
1994,1.5
1994,3.75
1994,1.8333333333333333
1994,2.85
1994,2.375
1994,3.0
1994,2.5
1994,2.7203389830508473
1994,3.6923076923076925
1994,2.5
1994,2.0
1994,2.3333333333333335
1994,2.7884615384615383
1994,3.2083333333333335
1994,1.0
1994,2.7857142857142856
1994,3.5292397660818713
1994,3.5833333333333335
1994,3.6045454545454545
1994,3.3859649122807016
1994,3.176470588235294
1994,2.5
1994,3.609375
1994,4.0
1994,3.3333333333333335
1994,4.164133738601824
1994,3.5194174757281553
1994,3.941860465116279
1994,3.0
1994,2.6875
1994,3.0588235294117645
1994,2.357142857142857
1994,3.5972222222222223
1994,3.040372670807453
1994,3.272727272727273
1994,3.375
1994,3.25
1994,2.2
1994,2.761904761904762
1994,3.3095238095238093
1994,3.060344827586207
1994,4.0
1994,3.5
1994,4.2
1994,4.0
1994,3.1847133757961785
1994,2.9166666666666665
1994,5.0
1994,3.4
1994,4.0
1994,2.6454545454545455
1994,2.75
1994,3.2
1994,2.1666666666666665
1994,3.75
1994,3.375
1994,3.2037037037037037
1994,4.429022082018927
1994,3.6
1994,3.4166666666666665
1994,3.3333333333333335
1994,3.375
1994,3.25
1994,4.0
1994,4.0
1994,2.5714285714285716
1994,2.2142857142857144
1994,3.0
1994,3.0
1994,2.0
1994,3.0
1994,4.025
1994,1.25
1994,1.0
1994,4.0
1994,3.5
1994,5.0
1994,1.0
1994,3.5185185185185186
1994,4.0
1994,3.2
1994,4.0
1994,4.0
1994,2.8333333333333335
1994,4.21875
1994,2.0
1994,3.0555555555555554
1994,2.3666666666666667
1994,5.0
1994,2.4166666666666665
1994,2.5833333333333335
1994,3.55
1994,2.75
1994,1.0
1994,2.75
1994,2.6666666666666665
1994,0.8
1994,2.5833333333333335
1994,2.25
1994,0.8333333333333334
1994,3.0
1994,2.5
1994,3.0
1994,1.0
1994,2.7142857142857144
1994,3.75
1994,1.8571428571428572
1994,3.0789473684210527
1994,2.5
1994,2.25
1994,2.5
1994,3.3935185185185186
1994,3.0
1994,1.0
1994,3.625
1994,3.0
1994,2.0
1994,2.5
1995,2.0
1995,3.5
1995,0.5
1995,3.5
1995,3.8333333333333335
1995,2.0
1995,2.5
1995,5.0
1995,2.0
1995,0.5
1995,3.769230769230769
1995,2.5
1995,3.8
1995,2.5
1995,1.5
1995,4.0
1995,3.0
1995,3.5555555555555554
1995,3.0
1995,3.0
1995,2.0
1995,3.9209302325581397
1995,2.264705882352941
1995,3.2045454545454546
1995,2.4
1995,3.2285714285714286
1995,3.8333333333333335
1995,5.0
1995,2.6792452830188678
1995,3.5
1995,3.4375
1995,3.0
1995,2.6693548387096775
1995,2.7
1995,3.975
1995,4.3076923076923075
1995,2.75
1995,1.5
1995,3.4027777777777777
1995,3.3846153846153846
1995,3.0401785714285716
1995,2.8229166666666665
1995,4.125
1995,3.25
1995,2.6666666666666665
1995,3.4583333333333335
1995,3.0
1995,2.8
1995,2.4166666666666665
1995,2.4714285714285715
1995,3.6666666666666665
1995,3.1
1995,3.0833333333333335
1995,2.8333333333333335
1995,3.5555555555555554
1995,3.3214285714285716
1995,3.0
1995,3.8958333333333335
1995,2.8333333333333335
1995,3.0
1995,3.0
1995,3.0
1995,3.3333333333333335
1995,3.0
1995,3.0
1995,3.2450980392156863
1995,3.3333333333333335
1995,3.466666666666667
1995,4.0
1995,5.0
1995,2.9
1995,2.736111111111111
1995,3.5454545454545454
1995,4.0
1995,1.5
1995,2.9160583941605838
1995,2.4166666666666665
1995,3.3333333333333335
1995,3.5434782608695654
1995,2.8636363636363638
1995,2.806451612903226
1995,2.892857142857143
1995,2.8771929824561404
1995,0.5
1995,3.6359223300970873
1995,3.5606060606060606
1995,3.845771144278607
1995,2.0
1995,3.4693877551020407
1995,2.8421052631578947
1995,3.0
1995,2.375
1995,4.0
1995,3.0
1995,2.5
1995,3.0
1995,2.5
1995,3.0
1995,2.0714285714285716
1995,3.5
1995,3.55
1995,1.4444444444444444
1995,3.5
1995,2.6
1995,3.2
1995,3.9047619047619047
1995,2.9411764705882355
1995,3.5
1995,2.9285714285714284
1995,1.5
1995,3.0
1995,4.076923076923077
1995,2.0
1995,3.6666666666666665
1995,4.5
1995,3.0
1995,3.4257425742574257
1995,3.0
1995,3.6666666666666665
1995,4.0
1995,3.340909090909091
1995,2.823529411764706
1995,3.477777777777778
1995,3.0
1995,3.25
1995,3.0
1995,3.0
1995,3.4318181818181817
1995,2.716666666666667
1995,3.1666666666666665
1995,3.0
1995,3.4285714285714284
1995,3.5
1995,3.78
1995,2.75
1995,2.9130434782608696
1995,2.8333333333333335
1995,2.6666666666666665
1995,2.5
1995,3.0
1995,3.0
1995,3.0
1995,4.041666666666667
1995,3.326530612244898
1995,2.3333333333333335
1995,3.4285714285714284
1995,3.0
1995,3.0
1995,3.75
1995,3.6125
1995,2.3333333333333335
1995,3.3958333333333335
1995,3.15
1995,3.1666666666666665
1995,3.0
1995,2.5
1995,4.0
1995,3.65234375
1995,3.8358208955223883
1995,2.125
1995,4.0
1995,3.293269230769231
1995,4.0
1995,4.25
1995,3.7
1995,3.0
1995,3.1875
1995,4.333333333333333
1995,2.5434782608695654
1995,3.3125
1995,3.066666666666667
1995,3.9753694581280787
1995,3.1470588235294117
1995,3.0
1995,4.237745098039215
1995,1.0
1995,3.4642857142857144
1995,2.3333333333333335
1995,3.9
1995,3.0625
1995,3.0
1995,3.966666666666667
1995,3.235294117647059
1995,3.6666666666666665
1995,3.70625
1995,3.8
1995,3.983050847457627
1995,3.1842105263157894
1995,3.0
1995,4.0131578947368425
1995,2.3333333333333335
1995,3.4318181818181817
1995,3.2596153846153846
1995,2.357142857142857
1995,3.0714285714285716
1995,3.946078431372549
1995,3.185185185185185
1995,2.875
1995,3.125
1995,3.496212121212121
1995,3.6714285714285713
1995,2.4210526315789473
1995,3.125
1995,3.8333333333333335
1995,1.5
1995,3.0
1995,3.7761194029850746
1995,3.7
1995,2.727272727272727
1995,2.5
1995,3.49438202247191
1995,1.0
1995,3.2222222222222223
1995,3.125
1995,3.125
1995,3.625
1995,3.5
1995,3.3333333333333335
1995,4.2272727272727275
1995,3.2142857142857144
1995,3.926829268292683
1995,2.1666666666666665
1995,4.0
1995,2.953125
1995,3.5
1995,3.875
1995,3.3333333333333335
1995,3.0
1995,3.857142857142857
1995,4.148148148148148
1995,4.0
1995,3.0
1995,4.5
1995,5.0
1995,3.5
1995,4.0
1995,3.25
1995,3.0
1995,2.8333333333333335
1995,5.0
1995,3.9
1995,3.107142857142857
1995,4.0
1995,2.25
1995,3.3333333333333335
1995,3.4
1995,3.5434782608695654
1995,3.775
1995,3.0
1995,1.7
1995,3.2142857142857144
1995,3.4615384615384617
1995,2.8333333333333335
1995,3.0
1995,4.031645569620253
1995,3.5
1995,3.4
1995,4.0
1995,3.282608695652174
1996,3.1136363636363638
1996,2.5172413793103448
1996,3.9
1996,2.7
1996,4.5
1996,3.7142857142857144
1996,3.6404958677685952
1996,3.321138211382114
1996,2.5
1996,2.5
1996,4.0
1996,3.3333333333333335
1996,4.0
1996,4.0
1996,2.65
1996,5.0
1996,2.8181818181818183
1996,4.0
1996,1.1666666666666667
1996,4.428571428571429
1996,3.3333333333333335
1996,3.625
1996,3.1578947368421053
1996,4.071428571428571
1996,2.842857142857143
1996,4.092592592592593
1996,3.5
1996,4.0
1996,3.032258064516129
1996,3.7111111111111112
1996,3.5
1996,3.05
1996,2.5625
1996,4.03921568627451
1996,2.3333333333333335
1996,3.3879310344827585
1996,2.880952380952381
1996,2.789473684210526
1996,3.4455445544554455
1996,2.5
1996,3.5
1996,3.375
1996,3.0
1996,3.5
1996,3.0
1996,2.0
1996,3.0
1996,2.5
1996,3.3297872340425534
1996,2.4146341463414633
1996,2.25
1996,2.5714285714285716
1996,2.8055555555555554
1996,4.0
1996,3.4761904761904763
1996,3.9
1996,4.0
1996,3.0
1996,2.6666666666666665
1996,2.5
1996,2.0
1996,2.1
1996,2.740740740740741
1996,3.3181818181818183
1996,2.0
1996,3.6666666666666665
1996,3.0714285714285716
1996,3.6666666666666665
1996,1.75
1996,3.466666666666667
1996,3.7222222222222223
1996,3.6944444444444446
1996,3.6724137931034484
1996,3.5
1996,3.1538461538461537
1996,3.090909090909091
1996,4.5
1996,2.4
1996,3.2738095238095237
1996,3.0
1996,3.3181818181818183
1996,2.9
1996,2.5
1996,3.0
1996,3.5384615384615383
1996,3.5
1996,3.0
1996,3.0416666666666665
1996,2.5
1996,3.0
1996,2.0
1996,2.1875
1996,3.5
1996,3.1
1996,3.0
1996,3.6666666666666665
1996,3.5384615384615383
1996,4.590909090909091
1996,2.0
1996,4.0
1996,1.75
1996,4.5
1996,4.666666666666667
1996,5.0
1996,4.125
1996,3.0
1996,3.3333333333333335
1996,3.25
1996,2.8
1996,2.25
1996,2.3333333333333335
1996,3.5
1996,1.5
1996,3.657142857142857
1996,3.25
1996,4.25
1996,2.6666666666666665
1996,4.0
1996,3.1363636363636362
1996,4.0
1996,4.5
1996,4.157894736842105
1996,3.8076923076923075
1996,3.4565217391304346
1996,2.7083333333333335
1996,2.731707317073171
1996,3.109375
1996,3.369047619047619
1996,3.3369565217391304
1996,1.0
1996,3.0714285714285716
1996,3.3378378378378377
1996,3.5
1996,4.0
1996,3.1744186046511627
1996,2.8333333333333335
1996,2.9204545454545454
1996,3.2857142857142856
1996,2.5416666666666665
1996,3.0
1996,3.537037037037037
1996,3.375
1996,2.8333333333333335
1996,3.9166666666666665
1996,3.272727272727273
1996,2.8823529411764706
1996,2.5
1996,4.0
1996,3.0
1996,3.0
1996,2.7
1996,3.875
1996,3.6666666666666665
1996,2.9545454545454546
1996,2.0
1996,4.5
1996,2.0
1996,2.5
1996,3.879120879120879
1996,4.5
1996,5.0
1996,2.6666666666666665
1996,3.074468085106383
1996,3.494186046511628
1996,3.5
1996,1.5
1996,2.9516129032258065
1996,3.5833333333333335
1996,4.0
1996,2.5
1996,3.3333333333333335
1996,4.0
1996,3.326923076923077
1996,2.0
1996,3.4393939393939394
1996,3.0930232558139537
1996,3.5941176470588236
1996,2.3333333333333335
1996,2.935483870967742
1996,3.3333333333333335
1996,3.1
1996,4.0
1996,3.5
1996,4.125
1996,3.0
1996,2.0
1996,0.5
1996,2.0
1996,3.0
1996,2.5
1996,4.0
1996,4.5
1996,3.0
1996,2.4
1996,3.8404255319148937
1996,2.5
1996,3.5090909090909093
1996,2.5
1996,2.532258064516129
1996,2.2
1996,1.0
1996,5.0
1996,2.7142857142857144
1996,2.5
1996,3.5
1996,4.0
1996,2.0
1996,3.0
1996,3.0
1996,3.75
1996,4.0
1996,2.2
1996,5.0
1996,3.782608695652174
1996,3.9
1996,2.7857142857142856
1996,3.5833333333333335
1996,3.0238095238095237
1996,3.95
1996,2.625
1996,3.5
1996,3.15625
1996,2.5
1996,3.966666666666667
1996,4.083333333333333
1996,2.4
1996,2.861111111111111
1996,2.764705882352941
1996,3.2
1996,2.5
1996,4.5
1996,2.5
1996,4.0
1996,3.0454545454545454
1996,3.0
1996,3.1818181818181817
1996,3.642857142857143
1996,5.0
1996,3.0
1996,2.6
1996,2.5
1996,2.4166666666666665
1996,3.5714285714285716
1996,1.75
1996,3.575
1996,4.116022099447513
1996,3.1875
1996,3.0
1996,2.6818181818181817
1996,1.5
1996,3.3333333333333335
1996,4.0
1996,4.0
1996,4.5
1996,2.707547169811321
1996,3.486111111111111
1996,3.3275862068965516
1996,2.8125
1996,3.2857142857142856
1996,3.4489795918367347
1996,3.0
1996,3.0923076923076924
1996,3.0
1996,3.537037037037037
1996,3.2916666666666665
1996,3.3780487804878048
1996,4.181818181818182
1996,3.4166666666666665
1996,3.5
1996,3.9
1996,4.25
1996,3.5416666666666665
1996,4.0
1996,3.25
1996,4.25
1996,3.0
1997,3.8823529411764706
1997,3.576923076923077
1997,3.7589285714285716
1997,2.3125
1997,4.1477272727272725
1997,2.625
1997,2.9193548387096775
1997,4.0
1997,3.5
1997,3.8
1997,4.0
1997,3.0625
1997,2.1666666666666665
1997,3.5
1997,3.5
1997,2.142857142857143
1997,4.078014184397163
1997,3.1153846153846154
1997,5.0
1997,2.142857142857143
1997,2.5
1997,1.5
1997,3.6666666666666665
1997,3.2222222222222223
1997,3.25
1997,3.35
1997,2.2142857142857144
1997,2.922222222222222
1997,3.1666666666666665
1997,3.357142857142857
1997,2.46875
1997,4.5
1997,3.5
1997,3.423076923076923
1997,3.5
1997,3.0
1997,2.7142857142857144
1997,4.0
1997,4.0
1997,2.109375
1997,3.411764705882353
1997,4.0
1997,3.3333333333333335
1997,3.5
1997,2.6666666666666665
1997,3.25
1997,2.75
1997,3.5
1997,3.375
1997,4.0
1997,3.1041666666666665
1997,3.375
1997,3.0
1997,2.5
1997,3.0
1997,1.875
1997,4.076923076923077
1997,4.0
1997,1.0
1997,3.5
1997,3.0833333333333335
1997,2.0
1997,3.75
1997,4.0
1997,1.8333333333333333
1997,3.33125
1997,1.0
1997,3.0
1997,3.953488372093023
1997,3.0
1997,3.0714285714285716
1997,2.0
1997,2.0
1997,4.0
1997,3.875
1997,2.6666666666666665
1997,2.5
1997,3.0
1997,3.0
1997,1.5
1997,3.75
1997,1.9285714285714286
1997,4.75
1997,4.3
1997,2.9
1997,3.0
1997,2.96875
1997,2.1
1997,4.5
1997,3.0
1997,2.0
1997,4.25
1997,3.1666666666666665
1997,3.6979166666666665
1997,4.25
1997,2.941860465116279
1997,2.625
1997,4.166666666666667
1997,3.6666666666666665
1997,2.5625
1997,3.5
1997,2.0
1997,4.333333333333333
1997,4.083333333333333
1997,4.0
1997,2.8333333333333335
1997,2.375
1997,3.0416666666666665
1997,2.6346153846153846
1997,4.0
1997,2.94
1997,3.875
1997,3.375
1997,4.0
1997,3.0
1997,3.9166666666666665
1997,4.055555555555555
1997,3.25
1997,4.0
1997,4.0
1997,3.5
1997,3.4
1997,3.338709677419355
1997,2.3333333333333335
1997,3.28125
1997,3.2
1997,3.7012987012987013
1997,1.0
1997,2.0
1997,4.1
1997,5.0
1997,3.75
1997,3.9583333333333335
1997,2.5
1997,2.3333333333333335
1997,3.075
1997,2.7954545454545454
1997,3.652439024390244
1997,4.0
1997,1.605263157894737
1997,2.0
1997,5.0
1997,3.6979166666666665
1997,3.0338983050847457
1997,2.5
1997,3.5
1997,2.2142857142857144
1997,2.0
1997,4.2
1997,4.0
1997,4.5
1997,2.3
1997,3.0
1997,5.0
1997,2.0
1997,2.25
1997,4.0
1997,4.25
1997,4.0
1997,3.4516129032258065
1997,3.0
1997,4.5
1997,3.0
1997,2.6
1997,4.0
1997,2.1666666666666665
1997,3.487878787878788
1997,3.5
1997,4.0
1997,3.5
1997,5.0
1997,1.0
1997,3.25
1997,3.3333333333333335
1997,3.375
1997,3.3701298701298703
1997,1.35
1997,3.5
1997,3.5
1997,4.5
1997,4.416666666666667
1997,1.75
1997,2.6
1997,4.0
1997,2.1363636363636362
1997,3.5384615384615383
1997,2.1666666666666665
1997,4.0
1997,3.216666666666667
1997,4.5
1997,3.25
1997,3.425925925925926
1997,3.0
1997,3.0337837837837838
1997,3.0
1997,3.0
1997,2.8333333333333335
1997,3.0
1997,1.5
1997,2.0
1997,4.0
1997,2.3333333333333335
1997,3.3636363636363638
1997,4.0
1997,3.7403846153846154
1997,3.264705882352941
1997,3.414285714285714
1997,3.0
1997,3.0
1997,3.75
1997,1.75
1997,2.25
1997,3.25
1997,3.1153846153846154
1997,3.4285714285714284
1997,3.3333333333333335
1997,3.066666666666667
1997,2.6923076923076925
1997,3.025
1997,3.0
1997,2.7884615384615383
1997,4.0
1997,4.5
1997,3.0
1997,2.6666666666666665
1997,3.3448275862068964
1997,4.061855670103093
1997,2.75
1997,1.0
1997,3.5
1997,3.3333333333333335
1997,4.0
1997,2.5
1997,2.753731343283582
1997,4.0
1997,5.0
1997,3.3333333333333335
1997,3.535
1997,3.3461538461538463
1997,1.0
1997,3.0
1997,3.1666666666666665
1997,3.7456896551724137
1997,2.0
1997,0.5
1997,2.1
1997,2.7
1997,3.610169491525424
1997,2.5
1997,2.4615384615384617
1997,3.0
1997,3.5
1997,2.9655172413793105
1997,2.3333333333333335
1997,1.75
1997,3.9285714285714284
1997,4.0
1997,3.0
1997,3.3333333333333335
1997,1.9259259259259258
1998,2.0
1998,4.333333333333333
1998,3.0
1998,3.75
1998,4.0
1998,4.0
1998,3.25
1998,4.0
1998,3.5
1998,3.7916666666666665
1998,3.812
1998,2.5
1998,1.0
1998,4.0
1998,4.0
1998,4.166666666666667
1998,4.0
1998,1.0
1998,3.5
1998,3.8125
1998,4.0
1998,3.6666666666666665
1998,3.8333333333333335
1998,4.026315789473684
1998,2.0
1998,2.5
1998,3.0
1998,4.5
1998,2.0
1998,3.5
1998,4.25
1998,4.0
1998,1.0
1998,4.25
1998,2.0
1998,3.9444444444444446
1998,2.3125
1998,3.6
1998,3.0
1998,3.0
1998,2.0
1998,3.5
1998,4.5
1998,4.0
1998,3.35
1998,4.1462765957446805
1998,1.8333333333333333
1998,2.0
1998,3.5
1998,3.1
1998,3.676190476190476
1998,3.5
1998,3.851063829787234
1998,2.8333333333333335
1998,2.5
1998,2.8484848484848486
1998,3.0543478260869565
1998,3.4166666666666665
1998,3.388888888888889
1998,3.859375
1998,2.609375
1998,3.4404761904761907
1998,3.566666666666667
1998,3.5
1998,3.3333333333333335
1998,3.9245283018867925
1998,3.3181818181818183
1998,4.0
1998,2.0
1998,3.8229166666666665
1998,0.5
1998,3.0
1998,2.5
1998,3.0714285714285716
1998,3.619047619047619
1998,2.5
1998,3.0
1998,3.75
1998,2.4
1998,3.5232558139534884
1998,3.6
1998,3.261904761904762
1998,2.75
1998,3.0
1998,3.0
1998,3.861111111111111
1998,5.0
1998,3.2142857142857144
1998,3.0
1998,2.0
1998,3.0
1998,3.3125
1998,2.4
1998,2.2857142857142856
1998,3.3620689655172415
1998,2.5
1998,3.5
1998,4.0
1998,3.5
1998,3.625
1998,1.75
1998,2.3181818181818183
1998,2.0
1998,2.7666666666666666
1998,3.0
1998,3.59375
1998,3.5
1998,3.5
1998,3.0
1998,2.4482758620689653
1998,2.0
1998,3.5
1998,2.3
1998,3.0
1998,2.9285714285714284
1998,2.5
1998,2.7083333333333335
1998,3.419642857142857
1998,2.760869565217391
1998,1.0
1998,2.6666666666666665
1998,3.375
1998,2.8
1998,2.3333333333333335
1998,3.6666666666666665
1998,3.5
1998,3.0
1998,3.0217391304347827
1998,2.5
1998,3.0
1998,2.3125
1998,3.0161290322580645
1998,3.0
1998,3.2
1998,4.25
1998,3.5
1998,1.0
1998,3.5
1998,3.3823529411764706
1998,4.5
1998,2.25
1998,2.84375
1998,3.28125
1998,2.6666666666666665
1998,2.0
1998,3.125
1998,3.967391304347826
1998,3.2708333333333335
1998,1.9545454545454546
1998,2.0
1998,3.0697674418604652
1998,3.75
1998,3.0
1998,2.0
1998,2.9285714285714284
1998,3.4166666666666665
1998,2.0
1998,1.9444444444444444
1998,4.0
1998,1.0
1998,4.0
1998,2.5714285714285716
1998,3.0
1998,5.0
1998,3.966666666666667
1998,4.5
1998,3.0
1998,3.2142857142857144
1998,4.0
1998,3.0
1998,1.0
1998,2.4285714285714284
1998,2.5
1998,2.0
1998,4.5
1998,3.3703703703703702
1998,2.8
1998,2.4782608695652173
1998,3.3
1998,4.0
1998,3.12
1998,3.777173913043478
1998,3.544642857142857
1998,3.5
1998,3.1515151515151514
1998,1.9375
1998,3.7954545454545454
1998,3.9285714285714284
1998,4.0
1998,3.6666666666666665
1998,1.8888888888888888
1998,3.4375
1998,2.3333333333333335
1998,2.7758620689655173
1998,4.458333333333333
1998,3.673076923076923
1998,3.0833333333333335
1998,3.0454545454545454
1998,3.2444444444444445
1998,3.9545454545454546
1998,3.4
1998,4.0
1998,4.0
1998,3.5
1998,3.0
1998,1.5
1998,3.0
1998,2.0
1998,4.5
1998,4.0
1998,4.0
1998,3.0
1998,3.5
1998,1.0
1998,4.0
1998,4.0
1998,2.8
1998,3.0
1998,3.0
1998,4.0
1998,3.375
1998,3.8333333333333335
1998,4.052238805970149
1998,4.416666666666667
1998,4.0
1998,3.516304347826087
1998,3.642857142857143
1998,4.217054263565892
1998,2.4285714285714284
1998,3.6666666666666665
1998,2.6
1998,3.4545454545454546
1998,4.25
1998,3.0625
1998,3.4836065573770494
1998,4.5
1998,2.1666666666666665
1998,3.0
1998,4.125
1998,4.0
1998,3.2142857142857144
1998,3.0
1998,1.25
1998,3.0
1998,4.0
1998,2.0555555555555554
1998,3.4925373134328357
1998,2.1
1998,3.375
1998,2.5833333333333335
1998,3.6739130434782608
1998,1.5
1998,3.05
1998,3.1785714285714284
1998,2.8076923076923075
1998,2.5
1998,4.125
1998,1.6666666666666667
1999,2.9166666666666665
1999,4.0
1999,4.192446043165468
1999,2.75
1999,1.6666666666666667
1999,2.0
1999,3.25
1999,3.25
1999,1.75
1999,3.2
1999,3.1875
1999,2.973684210526316
1999,3.225
1999,2.5
1999,1.8333333333333333
1999,3.5
1999,3.0
1999,2.0
1999,2.0952380952380953
1999,2.1153846153846154
1999,3.2
1999,2.988372093023256
1999,2.6666666666666665
1999,3.4622641509433962
1999,3.6666666666666665
1999,3.8636363636363638
1999,2.796875
1999,3.1666666666666665
1999,3.6607142857142856
1999,3.272727272727273
1999,3.378640776699029
1999,2.84
1999,2.75
1999,3.5277777777777777
1999,3.4
1999,2.207547169811321
1999,3.861842105263158
1999,3.0
1999,3.1666666666666665
1999,2.3333333333333335
1999,3.095744680851064
1999,3.6
1999,3.3333333333333335
1999,2.25
1999,2.9583333333333335
1999,4.25
1999,3.455357142857143
1999,2.5
1999,3.107142857142857
1999,4.25
1999,1.0
1999,3.1363636363636362
1999,3.1666666666666665
1999,3.5
1999,2.9583333333333335
1999,3.9615384615384617
1999,3.1206896551724137
1999,3.0
1999,3.0
1999,2.0
1999,3.5
1999,3.3333333333333335
1999,2.566666666666667
1999,3.875
1999,3.5
1999,4.375
1999,3.1983471074380163
1999,2.9444444444444446
1999,3.1666666666666665
1999,4.090425531914893
1999,3.75
1999,2.0
1999,2.1
1999,2.9166666666666665
1999,3.108695652173913
1999,4.0
1999,4.0
1999,3.422222222222222
1999,3.1979166666666665
1999,3.5
1999,2.6666666666666665
1999,3.2666666666666666
1999,2.0
1999,3.7
1999,2.933333333333333
1999,3.4583333333333335
1999,2.6875
1999,2.8448275862068964
1999,2.7758620689655173
1999,3.0
1999,2.8333333333333335
1999,3.5454545454545454
1999,1.5833333333333333
1999,3.25
1999,4.5
1999,3.75
1999,3.5
1999,4.5
1999,4.5
1999,3.4642857142857144
1999,0.5
1999,2.5
1999,5.0
1999,5.0
1999,3.7
1999,4.052631578947368
1999,3.2
1999,4.0
1999,4.0
1999,4.75
1999,2.5
1999,3.3333333333333335
1999,4.0
1999,3.75
1999,3.25
1999,3.6666666666666665
1999,2.8
1999,2.8421052631578947
1999,3.6666666666666665
1999,3.8333333333333335
1999,3.7115384615384617
1999,3.0
1999,3.0
1999,3.875
1999,3.0
1999,3.4871794871794872
1999,3.58
1999,3.336734693877551
1999,3.53125
1999,3.3333333333333335
1999,3.9166666666666665
1999,3.0
1999,4.148648648648648
1999,4.5
1999,3.2
1999,4.0
1999,3.0
1999,2.625
1999,4.0
1999,5.0
1999,5.0
1999,3.08974358974359
1999,4.0
1999,5.0
1999,4.125
1999,4.75
1999,3.5
1999,2.1
1999,4.0
1999,4.0
1999,4.5
1999,4.0
1999,4.5
1999,4.0
1999,4.0
1999,3.5
1999,4.0
1999,3.769230769230769
1999,3.0
1999,4.0
1999,3.5
1999,1.0
1999,4.5
1999,2.5
1999,2.0
1999,4.0
1999,5.0
1999,3.5
1999,3.5
1999,5.0
1999,3.5
1999,3.75
1999,2.0
1999,3.3333333333333335
1999,3.5
1999,3.0
1999,2.323529411764706
1999,3.75
1999,3.6666666666666665
1999,2.0
1999,1.5
1999,1.0
1999,2.1
1999,3.75
1999,3.7111111111111112
1999,4.0
1999,3.25
1999,3.0
1999,2.960526315789474
1999,1.0
1999,3.6458333333333335
1999,2.5714285714285716
1999,3.5714285714285716
1999,3.551282051282051
1999,3.892857142857143
1999,3.893854748603352
1999,4.272935779816514
1999,2.4
1999,3.2
1999,1.0
1999,2.0
1999,3.0
1999,2.9038461538461537
1999,2.272727272727273
1999,3.0
1999,1.5
1999,3.0714285714285716
1999,1.0
1999,2.625
1999,3.5
1999,2.3333333333333335
1999,2.869565217391304
1999,3.5277777777777777
1999,2.6666666666666665
1999,4.056372549019608
1999,2.611111111111111
1999,3.375
1999,3.1666666666666665
1999,3.0
1999,4.0
1999,3.026315789473684
1999,2.85
1999,2.0
1999,4.0
1999,2.84
1999,3.125
1999,3.9545454545454546
1999,3.5
1999,4.0
1999,2.5454545454545454
1999,3.7419354838709675
1999,3.75
1999,4.0
1999,2.5
1999,3.6455696202531644
1999,2.0
1999,3.909090909090909
1999,2.4285714285714284
1999,3.3333333333333335
1999,4.0
1999,3.0833333333333335
1999,3.475806451612903
1999,3.3333333333333335
1999,4.157894736842105
1999,2.7
1999,4.0
1999,3.8608247422680413
1999,4.0
1999,3.875
1999,4.0
1999,2.8333333333333335
1999,4.0
1999,3.0
1999,5.0
1999,3.0
1999,3.0
1999,3.4166666666666665
1999,3.9285714285714284
1999,4.051282051282051
1999,2.5
